acc,gyro
1.03477,0.15127
1.04138,0.14389
1.02545,0.13621
1.01836,0.12634
1.00689,0.11473
0.99894,0.10397
1.01728,0.0934
1.02085,0.08719
1.02904,0.08198
1.01946,0.08062
1.03809,0.08101
1.00282,0.08991
1.03475,0.09349
1.01969,0.10678
0.99558,0.11091
0.94344,0.11255
0.9879,0.11676
0.9859,0.12996
1.02589,0.15864
1.05114,0.19268
1.06512,0.22549
1.20046,0.25177
1.30581,0.26913
1.33062,0.28921
1.3036,0.30984
1.30107,0.33234
1.36016,0.38333
1.35782,0.41736
1.16377,0.40012
1.37537,0.41348
1.36263,0.43179
1.16791,0.41391
0.97147,0.37205
0.90239,0.34299
0.8598,0.27544
0.78129,0.24394
0.49154,0.22205
0.44807,0.2225
0.43617,0.22807
0.50477,0.30902
0.50385,0.3939
0.60972,0.45512
0.7436,0.51818
0.87086,0.5799
0.9435,0.62624
1.04187,0.66028
1.18747,0.68548
1.2976,0.70736
1.41313,0.73
1.54755,0.75666
1.74734,0.77909
1.82912,0.77977
1.8855,0.7344
1.79123,0.62843
1.6731,0.53096
1.74005,0.41548
1.78346,0.22467
1.65504,0.07767
1.30505,0.23172
1.98307,0.26342
1.46691,0.20573
1.6055,0.33805
1.64682,0.32467
1.30187,0.27864
1.14285,0.27656
0.87951,0.26662
1.01031,0.22291
0.96504,0.24494
1.00368,0.20968
1.022,0.18361
1.07544,0.17176
1.01867,0.13851
1.01902,0.11876
1.03135,0.10289
1.02925,0.09386
1.04017,0.08989
1.0278,0.09033
1.02213,0.09217
1.00226,0.09733
0.98803,0.10422
0.98646,0.1103
0.99874,0.11901
1.00967,0.13028
0.99304,0.13139
0.99691,0.1251
0.99158,0.11847
0.97042,0.10721
1.00291,0.09811
1.01533,0.09185
0.98835,0.09236
0.98182,0.09434
0.99726,0.10011
1.00229,0.11701
1.01798,0.14422
1.05012,0.17269
1.09509,0.19869
1.1764,0.21894
1.22942,0.24078
1.26474,0.26079
1.26482,0.27753
1.23292,0.29566
1.26585,0.31641
1.32123,0.35448
1.25627,0.37448
1.14737,0.37759
1.1844,0.37124
1.3509,0.39621
1.29687,0.40885
1.04315,0.37001
0.95526,0.33479
0.94561,0.29032
0.71871,0.24142
0.56772,0.24904
0.46155,0.2369
0.40491,0.20518
0.42974,0.24826
0.50225,0.33181
0.57551,0.39927
0.65458,0.46697
0.79106,0.5323
0.91037,0.59055
1.05162,0.63281
1.19947,0.66722
1.31692,0.68973
1.44737,0.70659
1.56032,0.71735
1.65164,0.71549
1.70932,0.69739
1.69711,0.66307
1.64645,0.62021
1.57546,0.5579
1.38708,0.4756
1.35537,0.37951
1.29398,0.27434
1.18215,0.19104
1.14375,0.22441
1.45197,0.24197
2.19893,0.16289
1.05947,0.37426
1.51398,0.40432
1.47348,0.32537
1.26326,0.3015
1.05527,0.27461
0.93446,0.26199
1.03028,0.19846
0.95122,0.21489
0.94997,0.20292
0.97658,0.17355
1.01049,0.16572
0.99456,0.15501
0.98801,0.14093
1.0274,0.12678
1.02625,0.11711
1.02131,0.10718
1.01083,0.09987
1.04865,0.0983
1.02832,0.09688
0.9997,0.09207
0.99823,0.08623
0.99245,0.08458
0.97417,0.08746
0.99835,0.09168
0.98924,0.0922
0.98245,0.09482
0.98485,0.09694
0.99441,0.09624
0.99598,0.0984
1.01259,0.10198
1.00963,0.10369
0.98437,0.10783
0.96156,0.11385
0.95755,0.11376
0.9797,0.11807
0.98381,0.12338
0.9944,0.12119
1.03839,0.12882
1.04302,0.14047
1.03062,0.15233
1.01,0.15596
1.02184,0.16797
1.01941,0.18151
1.04183,0.19278
1.14683,0.21732
1.07222,0.25136
1.03749,0.3178
1.06432,0.38485
1.06056,0.46364
1.08701,0.5553
1.09214,0.64787
1.086,0.73661
1.06969,0.80265
1.03941,0.84251
1.01703,0.87934
0.99464,0.92159
0.97914,0.95086
0.95331,0.97872
0.97875,1.01675
1.00539,1.03518
0.99286,1.00679
1.04395,0.92239
1.17649,0.81583
1.30406,0.7095
1.31491,0.60571
1.22397,0.51698
1.10532,0.42603
0.997,0.33181
0.95597,0.24804
0.94329,0.18273
0.84436,0.16046
0.79384,0.18846
0.70056,0.26742
0.72855,0.38373
0.73182,0.46173
0.75993,0.49017
0.80826,0.50061
0.86536,0.51974
0.93131,0.52677
1.03597,0.50673
1.13947,0.47732
1.20719,0.44214
1.20547,0.39017
1.20295,0.33524
1.13846,0.28131
1.07479,0.22118
1.04554,0.16248
1.09673,0.10993
1.13963,0.03439
1.28871,0.07837
1.15239,0.0498
1.05538,0.13583
0.9555,0.17328
0.96338,0.17689
0.94377,0.18719
0.96291,0.18574
1.02023,0.16726
1.0128,0.13724
1.02387,0.10612
1.041,0.08898
1.02127,0.07359
1.02378,0.0668
1.00724,0.06492
1.02163,0.07275
1.01249,0.08275
1.0044,0.0781
1.00089,0.07533
1.02568,0.07526
1.01636,0.07577
0.99284,0.07822
1.00284,0.07879
1.00331,0.08364
0.99676,0.08878
0.99758,0.09411
0.99521,0.09856
1.01525,0.1003
1.01524,0.10265
1.01342,0.10721
1.0038,0.11454
1.01213,0.11921
1.00824,0.13135
1.00565,0.14259
1.00166,0.14391
0.98586,0.13906
1.01193,0.12957
1.00815,0.11528
1.00241,0.10558
0.99742,0.10338
1.02094,0.09828
1.00416,0.10162
0.96543,0.1088
1.01137,0.11319
1.02696,0.12278
1.02365,0.13938
1.04773,0.15928
1.09281,0.17732
1.16104,0.19243
1.16644,0.20787
1.20566,0.22325
1.19204,0.23608
1.21077,0.24784
1.20159,0.26216
1.13995,0.28448
1.16135,0.32758
1.13283,0.35692
1.12109,0.35642
1.28298,0.37136
1.27969,0.37797
1.24177,0.38443
1.14969,0.3922
1.15279,0.35944
0.97871,0.30195
0.83926,0.32744
0.62414,0.315
0.61562,0.25356
0.5622,0.24845
0.57611,0.31926
0.57287,0.39649
0.63471,0.45989
0.73445,0.52248
0.83829,0.58438
0.9567,0.64649
1.09946,0.70254
1.28313,0.7487
1.48147,0.79065
1.63982,0.81693
1.80504,0.83638
1.89761,0.83649
1.91411,0.79619
1.79753,0.72342
1.70145,0.57828
1.49212,0.45312
1.64429,0.29896
1.46082,0.08904
1.36179,0.16488
1.45991,0.33536
2.04674,0.32808
1.7338,0.32366
1.73188,0.45701
1.69867,0.457
1.81214,0.38653
1.32309,0.31985
0.8534,0.2949
0.88855,0.27227
0.98713,0.26469
1.05688,0.23171
1.10098,0.20369
1.06443,0.18346
1.0242,0.16593
1.02555,0.15033
1.04968,0.13925
1.04276,0.13706
1.02974,0.13854
1.04476,0.13739
1.05143,0.14153
1.01211,0.14866
0.98462,0.13913
0.98289,0.12018
0.98481,0.10984
0.97965,0.10302
0.97887,0.09933
0.97582,0.09571
1.00172,0.08947
1.01322,0.08921
1.03365,0.08672
1.02897,0.08646
0.98294,0.09461
1.00417,0.1087
1.04972,0.13053
1.08286,0.16165
1.09888,0.19656
1.15598,0.23083
1.27822,0.26007
1.36871,0.28178
1.34592,0.30266
1.36258,0.32372
1.38756,0.35449
1.29766,0.39799
1.20533,0.39885
1.37182,0.41888
1.41915,0.45407
1.18902,0.44376
0.92951,0.38402
0.92941,0.34027
0.84537,0.31954
0.71365,0.32044
0.57561,0.30602
0.46477,0.25112
0.4925,0.23606
0.50427,0.30312
0.55744,0.37558
0.63546,0.44447
0.71353,0.51285
0.84705,0.58059
0.94864,0.6291
1.03927,0.66721
1.18843,0.7035
1.33317,0.7324
1.46168,0.75469
1.5922,0.77684
1.7888,0.80628
1.82777,0.81554
1.81285,0.78554
1.81558,0.66368
1.65351,0.56061
1.77318,0.41088
1.60879,0.20487
1.51632,0.12404
1.24291,0.27319
1.85238,0.29789
1.44752,0.27835
1.76596,0.39117
1.4997,0.37517
1.24739,0.33881
1.15694,0.33982
0.83696,0.33761
1.05949,0.25836
1.02508,0.28086
0.95232,0.22675
1.13623,0.23175
1.19502,0.21421
1.04225,0.18578
0.98579,0.16995
1.02456,0.15775
1.04429,0.15227
1.05031,0.14707
1.04184,0.14246
1.03872,0.14024
1.00637,0.13838
0.9847,0.13029
0.98372,0.12408
0.96164,0.1225
0.97395,0.11254
0.98618,0.10018
0.98522,0.09219
1.00153,0.08167
1.00025,0.0743
1.02192,0.07043
1.00969,0.07718
0.99933,0.08942
1.01365,0.10741
1.09797,0.13441
1.10637,0.16502
1.10792,0.19892
1.14611,0.23182
1.26752,0.25771
1.32052,0.28604
1.34576,0.32313
1.36091,0.36789
1.37272,0.39729
1.37821,0.39887
1.26506,0.413
1.30054,0.41023
1.37192,0.42989
1.25993,0.41494
0.99539,0.37451
0.93172,0.36459
1.03886,0.28701
0.84273,0.1599
0.58309,0.12306
0.49693,0.13008
0.4194,0.18434
0.4864,0.28839
0.56588,0.38436
0.64421,0.46493
0.7271,0.5486
0.95512,0.62156
1.06511,0.67699
1.2142,0.71814
1.32607,0.75783
1.46607,0.80364
1.53883,0.83973
1.67198,0.85948
1.76262,0.86905
1.77992,0.86642
1.75534,0.84042
1.74093,0.78803
1.72493,0.73393
1.82714,0.64931
1.38377,0.5335
1.40652,0.52648
1.65827,0.46968
1.57611,0.36175
1.48837,0.30557
1.36878,0.28213
1.46668,0.30957
2.20137,0.22673
1.60267,0.30308
1.7251,0.40209
1.7414,0.36134
0.8513,0.37422
0.86062,0.29337
1.01183,0.23193
1.09155,0.22197
0.96954,0.22784
1.16122,0.27791
1.16614,0.19806
1.03747,0.16186
1.054,0.14418
1.091,0.12745
1.06324,0.11229
1.07011,0.09922
1.07215,0.08999
1.06137,0.08534
1.01772,0.08642
1.01548,0.09022
1.00197,0.09179
0.98894,0.08908
0.98726,0.09306
0.96711,0.09623
0.99496,0.10476
1.04078,0.11951
1.10142,0.12813
1.03281,0.15312
1.02218,0.18988
1.05436,0.21512
1.21447,0.24077
1.29493,0.27155
1.37726,0.29728
1.56441,0.33336
1.52888,0.36141
1.32297,0.36481
1.03136,0.41017
1.1316,0.47522
1.14087,0.49108
1.05908,0.49491
0.77433,0.41322
0.71936,0.32655
0.6975,0.2912
0.62137,0.3238
0.64481,0.38322
0.71883,0.45465
0.82167,0.51291
0.86187,0.56653
0.92791,0.62559
1.05378,0.69214
1.20039,0.75743
1.28311,0.82243
1.35385,0.88144
1.37403,0.91577
1.37387,0.91125
1.31505,0.89829
1.25752,0.90557
1.23928,0.93917
1.20302,0.98533
1.18289,1.04386
1.13189,1.0927
1.14738,1.17277
1.26061,1.21567
1.4359,1.16872
1.48572,1.02391
1.50023,0.84497
1.39408,0.68277
1.76499,0.57616
2.07674,0.41477
1.02173,0.22288
0.83069,0.15295
1.22613,0.13921
1.17658,0.14951
1.12013,0.16753
1.10803,0.12456
1.10459,0.10162
1.12195,0.16521
1.14738,0.19376
1.08299,0.14672
1.04411,0.08715
1.0433,0.05875
1.02995,0.05289
1.00297,0.07014
0.99301,0.07501
1.00006,0.06344
1.04686,0.05119
0.99952,0.05584
0.96766,0.0535
0.99005,0.05232
0.99156,0.05233
1.00294,0.05026
1.00209,0.05445
0.97441,0.0534
1.00332,0.04943
0.98857,0.04707
0.99477,0.05668
0.99831,0.05557
1.01545,0.04654
0.98709,0.04477
0.97202,0.05641
0.97327,0.07233
1.0004,0.06868
0.98693,0.054
0.99624,0.04455
1.00655,0.03966
0.99654,0.04171
1.04829,0.05012
1.07132,0.06226
1.0916,0.07917
1.08811,0.0962
1.12339,0.10284
1.13401,0.10258
1.15199,0.11158
1.11117,0.15507
1.0237,0.16404
0.8898,0.15184
0.79527,0.14266
0.74189,0.16542
0.72137,0.23851
0.7757,0.36126
0.76936,0.44296
0.77706,0.44562
0.84567,0.42468
0.94695,0.38019
0.96139,0.3227
1.14109,0.26953
1.77899,0.1802
1.75239,0.14175
1.49305,0.06477
0.93653,0.08007
0.7162,0.14086
0.99063,0.1557
1.09982,0.14316
0.98667,0.12597
0.99295,0.11265
1.01965,0.11898
1.03568,0.14837
0.97622,0.15368
1.00641,0.15618
0.98419,0.16654
0.95775,0.16321
0.97656,0.15337
1.03895,0.14651
1.02812,0.14456
0.99119,0.14098
0.97001,0.13256
1.00094,0.12286
0.99312,0.11164
1.05338,0.09703
0.98017,0.07871
0.98331,0.06152
1.01805,0.04843
0.98706,0.04279
0.94738,0.04062
1.00897,0.04336
1.01932,0.03944
0.98996,0.03356
0.99147,0.02803
0.9834,0.02612
1.04262,0.02357
1.00019,0.0286
0.99993,0.03495
0.99243,0.04262
0.9847,0.04705
0.98748,0.05261
0.98711,0.05552
0.98775,0.05245
0.98389,0.04705
0.99525,0.04364
0.98531,0.04124
0.99071,0.03915
0.98779,0.03605
0.99914,0.03687
0.99783,0.04075
0.9947,0.04563
1.00097,0.05067
0.99066,0.05517
1.00163,0.05984
1.03296,0.06643
1.0048,0.07267
1.01358,0.07725
1.03199,0.0837
1.0609,0.09074
1.07212,0.09806
1.08578,0.10819
1.12456,0.12315
1.1554,0.13841
1.19243,0.15552
1.23705,0.174
1.21348,0.19172
1.131,0.20099
1.12742,0.19751
1.09691,0.18487
1.05819,0.11381
0.98654,0.12298
0.91655,0.15628
0.69109,0.21407
0.55322,0.25975
0.61947,0.28512
0.63859,0.29696
0.68212,0.31754
0.77283,0.35393
0.87128,0.39957
0.97358,0.44769
1.09951,0.48751
1.22205,0.51634
1.30408,0.52967
1.36366,0.5262
1.41413,0.50895
1.43209,0.48182
1.39993,0.44783
1.30447,0.39818
1.19318,0.33596
1.08253,0.25166
1.0054,0.15345
0.98508,0.04291
0.95912,0.07089
0.99658,0.16688
1.69249,0.19682
1.15024,0.11863
0.96567,0.12737
1.2132,0.15025
1.20047,0.15683
1.14723,0.18573
1.12329,0.19143
0.98449,0.18841
0.94251,0.18197
1.00045,0.17497
0.91796,0.19102
0.91617,0.17225
0.97615,0.13983
1.02774,0.13602
1.09789,0.11242
1.03406,0.10629
1.00922,0.09291
1.0372,0.0768
1.06162,0.07945
1.04455,0.08723
1.03742,0.09194
1.0414,0.1015
1.04813,0.12086
1.0375,0.13801
1.00052,0.14106
0.99712,0.14322
0.99466,0.15026
0.98856,0.14378
0.98808,0.13482
0.97402,0.12475
0.97865,0.11135
0.99709,0.10949
0.97707,0.10878
0.98851,0.10546
0.98777,0.10612
0.98158,0.10869
0.98963,0.11439
1.02271,0.12474
1.01898,0.14319
1.02953,0.16976
1.07871,0.19942
1.18473,0.2269
1.30527,0.2478
1.31382,0.26909
1.33367,0.28903
1.29571,0.30401
1.25202,0.32385
1.22659,0.3639
1.20165,0.37414
1.27558,0.38279
1.23667,0.40252
1.18387,0.40412
1.05343,0.37157
0.97784,0.33705
0.96958,0.31928
0.87693,0.20616
0.68232,0.13898
0.61087,0.14944
0.56904,0.22544
0.56321,0.31488
0.60861,0.40415
0.67766,0.48776
0.78202,0.57127
0.87742,0.64356
1.06439,0.70647
1.23557,0.75523
1.35533,0.79679
1.51366,0.82924
1.67693,0.86099
1.832,0.88836
1.93194,0.90214
1.93903,0.90652
1.94873,0.86539
1.87261,0.77852
1.76725,0.68827
1.68324,0.58548
1.30736,0.41105
1.30576,0.33016
1.40329,0.28383
1.37952,0.23538
1.28175,0.20487
1.50728,0.31333
1.89737,0.45291
2.41139,0.51006
1.8929,0.58454
1.47793,0.52943
1.02129,0.47223
1.05007,0.40666
1.13402,0.25305
1.0642,0.22706
1.06981,0.21095
1.0509,0.22741
1.02238,0.20142
1.06175,0.13386
1.0311,0.11694
1.08744,0.09942
1.09611,0.09368
1.06102,0.09129
1.02312,0.08852
1.02845,0.0853
1.01131,0.08489
1.03309,0.08275
1.0263,0.07749
1.0278,0.07336
1.0012,0.07116
1.01633,0.06759
1.0322,0.06409
1.0388,0.06423
1.03978,0.0698
1.0529,0.08033
0.99892,0.09555
0.95842,0.09223
0.97257,0.08694
1.04836,0.10766
1.06907,0.13913
1.08078,0.17296
1.12075,0.20515
1.23487,0.23301
1.3258,0.25902
1.2996,0.28803
1.38814,0.32159
1.44295,0.36542
1.40921,0.38632
1.22842,0.38246
1.30013,0.40639
1.5121,0.45111
1.25776,0.44884
0.8808,0.38799
0.76873,0.32581
0.7666,0.23915
0.47074,0.17764
0.4366,0.15855
0.41848,0.208
0.39634,0.3018
0.43012,0.3797
0.57353,0.45333
0.70678,0.5181
0.82399,0.57705
0.93753,0.62396
1.00061,0.6474
1.14032,0.67066
1.34696,0.69786
1.44902,0.71898
1.53905,0.74231
1.69042,0.74991
1.80021,0.72726
1.79971,0.67799
1.71321,0.60908
1.6277,0.52332
1.59688,0.41891
1.58011,0.25976
1.49603,0.05649
1.37323,0.17801
1.6828,0.274
2.01768,0.26868
1.31609,0.47849
1.8,0.44146
1.58396,0.3194
1.22707,0.31455
0.90487,0.34621
0.80835,0.3257
1.11527,0.23122
1.10735,0.23733
0.98752,0.21725
1.04443,0.16002
1.05681,0.12668
1.05806,0.13287
1.01864,0.15601
1.0022,0.13681
1.02046,0.14075
0.99643,0.14927
0.98071,0.15114
0.97749,0.15215
1.0024,0.15186
1.01858,0.15297
1.0222,0.15806
1.03504,0.15815
1.05743,0.15382
1.07064,0.15106
1.09511,0.149
1.06088,0.15715
1.02387,0.16727
1.00049,0.16845
0.96344,0.17654
1.00861,0.18797
1.12034,0.20721
1.15205,0.23372
1.20075,0.25984
1.19109,0.28115
1.29751,0.30149
1.31822,0.32878
1.36119,0.3683
1.4616,0.42779
1.57532,0.52331
1.3808,0.5294
1.34308,0.49674
1.48745,0.53565
1.25567,0.52328
1.01029,0.47232
1.04096,0.43738
0.82432,0.48627
0.60134,0.51193
0.68332,0.42888
0.51986,0.32986
0.46741,0.3429
0.5446,0.40669
0.61404,0.47453
0.6814,0.5485
0.74162,0.62999
0.85058,0.70686
0.96129,0.76744
1.13152,0.81103
1.40526,0.84929
1.74021,0.88311
2.07218,0.91049
2.18798,0.90323
2.09595,0.84575
2.23373,0.72875
2.31986,0.55514
2.08274,0.35965
1.77706,0.13063
1.57911,0.2947
3.89392,0.33013
1.6821,0.43492
1.62563,0.35695
1.44561,0.37486
1.08447,0.35848
0.89043,0.28864
0.999,0.30896
1.0768,0.30585
0.98351,0.23762
1.12618,0.21349
1.05561,0.18363
1.02936,0.16117
1.08185,0.14095
1.0502,0.13934
1.04953,0.13555
0.98102,0.12603
1.01114,0.13183
0.97506,0.12135
0.95335,0.11318
0.95214,0.10614
0.95544,0.10342
0.99449,0.10454
0.99369,0.10495
0.97429,0.09944
0.99024,0.08475
1.00179,0.08705
1.01749,0.09931
0.99435,0.09256
0.98173,0.08736
1.03721,0.08576
1.08163,0.09206
1.10501,0.10405
1.1446,0.11703
1.10235,0.14
1.04615,0.1558
1.06655,0.14963
1.06513,0.15062
1.00226,0.16486
0.94299,0.17458
0.91726,0.18595
0.84547,0.18966
0.91973,0.1628
0.9617,0.14693
0.98011,0.14903
0.99021,0.16371
0.97772,0.18641
0.97276,0.2006
0.95114,0.18861
0.96317,0.16386
0.98203,0.13771
0.96232,0.11682
0.95683,0.10272
0.94479,0.08743
0.97011,0.07467
0.96473,0.06691
0.95521,0.05773
0.96015,0.04791
0.97776,0.03969
0.9824,0.03557
0.9865,0.03665
0.97939,0.04272
0.99199,0.05253
0.98332,0.06348
0.98877,0.07116
0.99572,0.07727
0.98243,0.08445
0.95404,0.082
0.9693,0.07938
0.97979,0.07151
0.98687,0.06233
0.99273,0.05759
0.98666,0.05078
0.9883,0.0407
0.98749,0.02906
0.99089,0.02088
0.98454,0.01742
0.98707,0.01783
0.99345,0.01841
1.00381,0.02005
0.99501,0.01911
0.99006,0.01795
0.99285,0.01827
1.00623,0.01776
1.00123,0.01591
0.99545,0.01315
1.00637,0.01142
0.99667,0.01149
0.9948,0.01387
0.99777,0.01731
0.97738,0.0155
0.99093,0.0192
0.97921,0.01803
0.98661,0.01913
1.01299,0.01557
0.99267,0.01751
0.9887,0.01735
0.99151,0.01664
0.98979,0.02256
0.98701,0.02441
0.9929,0.02833
1.00336,0.02298
0.99919,0.03359
0.99539,0.04396
0.99078,0.04637
1.00037,0.04247
0.9892,0.03531
0.98672,0.03746
0.96971,0.04642
0.98237,0.05622
0.9886,0.059
0.98704,0.07515
0.97699,0.09786
0.98672,0.12932
0.96481,0.14124
0.97641,0.15593
0.97997,0.17811
0.96651,0.18543
0.97827,0.1759
0.99763,0.16282
0.9943,0.14426
0.99706,0.12402
1.00923,0.11003
0.99222,0.09485
0.99486,0.07929
1.00591,0.07136
1.01484,0.07017
1.022,0.06825
1.02679,0.06457
1.02333,0.05855
1.02661,0.05136
1.02675,0.04374
1.01517,0.04132
1.00026,0.04273
1.00138,0.04598
0.98996,0.04318
0.99856,0.04283
0.9883,0.04097
0.98978,0.03738
0.98432,0.03575
0.98691,0.03505
0.99339,0.03455
0.97471,0.03281
0.95212,0.03378
0.96837,0.02892
0.95152,0.02656
0.9815,0.02779
0.96753,0.02891
0.9675,0.02831
0.9682,0.02789
0.95081,0.03566
0.93789,0.04519
0.94366,0.06727
0.96896,0.09977
0.97491,0.12068
0.97396,0.13359
0.98004,0.13954
0.96202,0.14356
0.9616,0.14849
0.9874,0.15165
1.00335,0.14064
1.00112,0.13427
1.01268,0.12331
1.00243,0.10522
0.99854,0.09392
1.00232,0.08992
0.9866,0.09192
0.99769,0.0939
1.00315,0.09365
1.00844,0.09305
0.99383,0.09289
0.98278,0.09476
0.97332,0.09979
0.98069,0.10656
0.96278,0.11682
0.99169,0.1269
0.97461,0.14975
1.00608,0.14807
0.98139,0.12259
0.95013,0.09749
0.95568,0.08292
0.97212,0.07341
0.96093,0.08082
0.96384,0.09862
1.30249,0.16727
1.35161,0.21939
1.2252,0.24151
1.29348,0.20488
1.13095,0.20732
1.23314,0.21105
0.97082,0.1995
0.88269,0.18028
0.97497,0.16196
1.04005,0.149
1.16739,0.13529
1.0606,0.1108
1.07399,0.0992
1.088,0.08705
1.06197,0.08288
1.02714,0.07788
1.02689,0.06757
1.04215,0.06315
1.0279,0.06527
1.02569,0.06276
1.08173,0.05577
1.07681,0.04806
1.02473,0.04142
0.99057,0.03177
0.97422,0.02418
0.97895,0.03093
0.9625,0.05085
0.95168,0.06459
0.96624,0.07472
0.98611,0.07606
0.98287,0.082
0.96912,0.08549
1.00358,0.08513
0.96439,0.08575
1.04893,0.09938
1.13397,0.12519
1.21987,0.14184
1.27242,0.16532
1.27538,0.21534
1.14128,0.27988
1.10317,0.2887
1.10305,0.28018
1.08541,0.298
1.09653,0.32048
1.10034,0.35499
1.0517,0.37482
1.01635,0.39692
1.07208,0.42621
0.88646,0.36981
0.72871,0.26796
0.62564,0.25202
0.59916,0.30205
0.54326,0.3769
0.54498,0.47657
0.6914,0.60229
0.78925,0.71255
0.88611,0.82261
1.0889,0.92732
1.37179,0.97749
1.53588,0.9796
1.46938,0.97245
1.45666,0.98241
1.42392,0.96155
1.41169,0.8903
1.42813,0.75547
1.86481,0.57771
1.25181,0.30357
0.92951,0.11666
1.27966,0.17665
1.21316,0.25428
1.48274,0.28022
1.31291,0.20958
0.96502,0.0881
0.8999,0.1727
1.04212,0.19705
1.06469,0.14613
1.05547,0.09975
1.02769,0.09222
1.07915,0.07866
1.01794,0.06399
0.98649,0.06511
0.99734,0.06358
1.00946,0.04117
1.00651,0.02943
1.01196,0.03872
1.01286,0.04049
0.99745,0.02692
0.97978,0.02207
0.98886,0.03118
0.99249,0.03822
0.99705,0.03338
1.00294,0.02683
0.99111,0.02653
0.96864,0.03702
0.98831,0.03203
0.99181,0.02238
1.00098,0.01451
1.00094,0.01239
0.98484,0.01389
1.01276,0.02027
1.02269,0.0298
0.9999,0.02288
1.00941,0.02201
1.02224,0.02496
0.97776,0.02859
0.97512,0.03322
0.98697,0.04248
1.01341,0.05599
1.01069,0.07038
1.01906,0.07962
1.04748,0.09093
1.04227,0.10027
1.01491,0.11172
1.0389,0.12241
1.01381,0.13099
1.06605,0.13828
1.0971,0.1476
1.11039,0.15937
1.10515,0.16811
1.15659,0.17607
1.15564,0.18556
1.1438,0.20051
1.16955,0.21688
1.19143,0.2322
1.18297,0.24806
1.15992,0.2648
1.1323,0.28299
1.11931,0.29546
1.15517,0.30232
1.16549,0.30173
1.15303,0.30037
1.08672,0.28313
0.954,0.23863
0.71144,0.16557
0.67075,0.1419
0.59868,0.22974
0.57733,0.32559
0.62623,0.36461
0.65633,0.36662
0.7021,0.36816
0.7356,0.38604
0.79407,0.42057
0.83992,0.45478
0.91968,0.49078
1.01851,0.52746
1.13476,0.56242
1.23173,0.59085
1.29798,0.61028
1.38661,0.62517
1.4222,0.6306
1.46207,0.62305
1.48941,0.60182
1.49347,0.57436
1.4619,0.53653
1.36665,0.48206
1.39321,0.39178
1.37448,0.26375
1.23408,0.13897
